"","depth_m","cond_uscm","pH","temp_C","direction"
"565",81.33,611.7,10.22,36.11,"Descending"
"566",81.55,611.6,10.21,36.12,"Descending"
"567",81.8,611.2,10.21,36.12,"Descending"
"568",82.09,611.1,10.23,36.13,"Descending"
"569",82.34,611,10.21,36.14,"Descending"
"570",82.61,610.9,10.22,36.14,"Descending"
"571",82.87,610.7,10.21,36.15,"Descending"
"572",83.05,610.5,10.22,36.15,"Descending"
"573",83.26,610.5,10.24,36.16,"Descending"
"574",83.41,610.4,10.23,36.17,"Descending"
"575",83.51,610.4,10.24,36.17,"Descending"
"576",83.62,610.3,10.25,36.18,"Descending"
"577",83.7,610.2,10.23,36.18,"Descending"
"578",83.79,610.5,10.25,36.18,"Descending"
"579",83.85,610.4,10.24,36.19,"Descending"
"580",83.93,610.3,10.24,36.2,"Descending"
"581",84.03,610.3,10.24,36.2,"Descending"
"582",84.13,610.3,10.24,36.2,"Descending"
"583",84.26,610.2,10.22,36.21,"Descending"
"584",84.42,610,10.23,36.21,"Descending"
"585",84.57,609.9,10.22,36.22,"Descending"
"586",84.72,610,10.23,36.22,"Descending"
"587",84.85,609.8,10.23,36.22,"Descending"
"588",85.05,609.9,10.23,36.23,"Descending"
"589",85.32,609.6,10.24,36.23,"Descending"
"590",85.63,609.4,10.22,36.24,"Descending"
"591",85.92,609.4,10.25,36.25,"Descending"
"592",86.16,609.3,10.26,36.25,"Descending"
"593",86.41,609.3,10.24,36.26,"Descending"
"594",86.68,609.2,10.25,36.26,"Descending"
"595",86.93,609.1,10.23,36.27,"Descending"
"596",87.17,609,10.23,36.28,"Descending"
"597",87.35,609,10.23,36.28,"Descending"
"598",87.48,608.9,10.22,36.28,"Descending"
"599",87.58,608.9,10.22,36.29,"Descending"
"600",87.63,608.9,10.22,36.29,"Descending"
"601",87.8,608.9,10.22,36.3,"Descending"
"602",88.16,609,10.21,36.3,"Descending"
"603",88.44,609,10.27,36.31,"Descending"
"604",88.61,608.8,10.27,36.32,"Descending"
"605",88.79,609,10.26,36.32,"Descending"
"606",88.98,609,10.27,36.33,"Descending"
"607",89.14,608.9,10.26,36.33,"Descending"
"608",89.32,608.8,10.26,36.34,"Descending"
"609",89.56,608.8,10.26,36.34,"Descending"
"610",89.79,608.9,10.28,36.35,"Descending"
"611",90.04,608.9,10.28,36.35,"Descending"
"612",90.26,608.9,10.28,36.36,"Descending"
"613",90.49,608.8,10.24,36.37,"Descending"
"614",90.76,608.9,10.28,36.37,"Descending"
"615",90.98,608.8,10.27,36.38,"Descending"
"616",91.18,608.8,10.26,36.39,"Descending"
"617",91.35,608.9,10.27,36.39,"Descending"
"618",91.47,608.7,10.26,36.4,"Descending"
"619",91.59,608.8,10.27,36.4,"Descending"
"620",91.71,608.7,10.26,36.4,"Descending"
"621",91.84,608.7,10.26,36.41,"Descending"
"622",91.95,608.6,10.26,36.41,"Descending"
"623",92.09,608.6,10.26,36.42,"Descending"
"624",92.23,608.6,10.26,36.43,"Descending"
"625",92.38,608.7,10.26,36.43,"Descending"
"626",92.56,608.7,10.25,36.43,"Descending"
"627",92.82,608.8,10.28,36.43,"Descending"
"628",93.04,608.7,10.29,36.45,"Descending"
"629",93.21,608.5,10.27,36.45,"Descending"
"630",93.28,608.4,10.27,36.46,"Descending"
"631",93.45,608.6,10.25,36.46,"Descending"
"632",93.71,608.5,10.26,36.46,"Descending"
"633",93.92,608.5,10.26,36.47,"Descending"
"634",94.15,608.3,10.26,36.47,"Descending"
"635",94.36,608.4,10.26,36.48,"Descending"
"636",94.55,608.3,10.26,36.49,"Descending"
"637",94.73,608.3,10.25,36.49,"Descending"
"638",94.94,608.4,10.25,36.49,"Descending"
"639",95.11,608.3,10.27,36.5,"Descending"
"640",95.3,608.4,10.29,36.51,"Descending"
"641",95.48,608.5,10.28,36.51,"Descending"
"642",95.71,608.5,10.29,36.52,"Descending"
"643",96.03,608.3,10.26,36.52,"Descending"
"644",96.34,608.3,10.27,36.53,"Descending"
"645",96.55,608.2,10.27,36.54,"Descending"
"646",96.77,608.3,10.26,36.54,"Descending"
"647",97.09,608.3,10.29,36.55,"Descending"
"648",97.47,608.2,10.27,36.56,"Descending"
"649",97.86,608.3,10.28,36.56,"Descending"
"650",97.97,608.3,10.28,36.57,"Descending"
"651",98.14,608.3,10.28,36.58,"Descending"
"652",98.27,608.3,10.28,36.58,"Descending"
"653",98.38,608.3,10.27,36.59,"Descending"
"654",98.54,608.3,10.28,36.59,"Descending"
"655",98.66,608.3,10.28,36.6,"Descending"
"656",98.74,608.3,10.28,36.6,"Descending"
"657",98.82,608.4,10.28,36.61,"Descending"
"658",98.9,608.5,10.28,36.61,"Descending"
"659",98.97,608.5,10.28,36.61,"Descending"
"660",99.03,608.3,10.28,36.62,"Descending"
"661",99.1,608.4,10.29,36.62,"Descending"
"662",99.2,608.3,10.27,36.63,"Descending"
"663",99.32,608.6,10.28,36.63,"Descending"
"664",99.44,608.6,10.27,36.64,"Descending"
"665",99.52,608.7,10.27,36.63,"Descending"
"666",99.59,608.9,10.26,36.64,"Descending"
"667",99.67,609,10.27,36.65,"Descending"
"668",99.75,608.8,10.27,36.65,"Descending"
"669",99.83,609,10.28,36.65,"Descending"
"670",99.89,608.9,10.31,36.66,"Descending"
"671",99.97,609.2,10.3,36.66,"Descending"
"672",100.03,609.2,10.29,36.66,"Descending"
"673",100.1,609.4,10.35,36.66,"Descending"
"674",100.17,609.3,10.32,36.67,"Descending"
"675",100.27,609.2,10.29,36.67,"Descending"
"676",100.36,609.4,10.29,36.67,"Descending"
"677",100.43,609.6,10.29,36.67,"Descending"
"678",100.51,609.5,10.29,36.68,"Descending"
"679",100.55,609.7,10.28,36.68,"Descending"
"680",100.62,609.8,10.28,36.68,"Descending"
"681",100.75,609.7,10.27,36.69,"Descending"
"682",100.88,610,10.31,36.69,"Descending"
"683",100.93,609.9,10.29,36.69,"Descending"
"684",101.01,610,10.28,36.69,"Descending"
"685",101.1,610.2,10.28,36.7,"Descending"
"686",101.19,610.3,10.29,36.7,"Descending"
"687",101.3,610.3,10.33,36.7,"Descending"
"688",101.43,610.2,10.36,36.71,"Descending"
"689",101.55,610.4,10.36,36.71,"Descending"
"690",101.68,610.5,10.36,36.71,"Descending"
"691",101.87,610.7,10.36,36.72,"Descending"
"692",101.99,611,10.35,36.72,"Descending"
"693",102.16,611.1,10.33,36.73,"Descending"
"694",102.4,610.8,10.32,36.73,"Descending"
"695",102.61,611.1,10.33,36.73,"Descending"
"696",102.78,611.4,10.34,36.73,"Descending"
"697",102.84,611.4,10.33,36.74,"Descending"
"698",103.03,611.4,10.3,36.75,"Descending"
"699",103.13,611.5,10.31,36.75,"Descending"
"700",103.18,611.5,10.35,36.75,"Descending"
"701",103.26,611.4,10.32,36.75,"Descending"
"702",103.33,611.6,10.31,36.76,"Descending"
"703",103.42,611.7,10.3,36.76,"Descending"
"704",103.49,611.6,10.37,36.77,"Descending"
"705",103.6,611.8,10.36,36.77,"Descending"
"706",103.74,611.7,10.36,36.77,"Descending"
"707",103.9,611.9,10.35,36.77,"Descending"
"708",104.04,612.3,10.33,36.78,"Descending"
"709",104.2,612.7,10.39,36.78,"Descending"
"710",104.38,612.8,10.39,36.78,"Descending"
"711",104.55,612.9,10.39,36.79,"Descending"
"712",104.7,613.1,10.4,36.79,"Descending"
"713",104.86,613.1,10.39,36.8,"Descending"
"714",105.04,613,10.39,36.8,"Descending"
"715",105.2,613,10.38,36.81,"Descending"
"716",105.26,613.2,10.38,36.81,"Descending"
"717",105.33,613.1,10.4,36.81,"Descending"
"718",105.42,613.4,10.42,36.82,"Descending"
"719",105.55,613.6,10.42,36.82,"Descending"
"720",105.74,613.5,10.41,36.83,"Descending"
"721",105.89,613.5,10.41,36.83,"Descending"
"722",105.98,613.5,10.4,36.83,"Descending"
"723",106.09,613.4,10.4,36.84,"Descending"
"724",106.18,613.6,10.39,36.84,"Descending"
"725",106.29,613.8,10.39,36.84,"Descending"
"726",106.44,613.7,10.39,36.85,"Descending"
"727",106.56,613.6,10.4,36.85,"Descending"
"728",106.69,613.9,10.37,36.86,"Descending"
"729",106.75,613.6,10.36,36.86,"Descending"
"730",106.82,613.7,10.37,36.86,"Descending"
"731",106.87,613.8,10.38,36.87,"Descending"
"732",106.93,613.8,10.38,36.87,"Descending"
"733",107.01,613.8,10.42,36.88,"Descending"
"734",107.06,614.2,10.43,36.88,"Descending"
"735",107.2,614.1,10.42,36.88,"Descending"
"736",107.35,614.1,10.44,36.88,"Descending"
"737",107.55,613.7,10.45,36.89,"Descending"
"738",107.76,614.2,10.47,36.89,"Descending"
"739",107.95,613.8,10.47,36.89,"Descending"
"740",108.08,613.7,10.48,36.9,"Descending"
"741",108.13,613.7,10.48,36.9,"Descending"
"742",108.21,613.7,10.48,36.9,"Descending"
"743",108.35,613.7,10.48,36.91,"Descending"
"744",108.49,613.7,10.48,36.91,"Descending"
"745",108.62,613.6,10.47,36.92,"Descending"
"746",108.77,613.6,10.45,36.92,"Descending"
"747",108.9,613.4,10.46,36.92,"Descending"
"748",109.02,613.2,10.47,36.92,"Descending"
"749",109.21,612.9,10.47,36.93,"Descending"
"750",109.36,613,10.47,36.93,"Descending"
"751",109.52,612.2,10.47,36.94,"Descending"
"752",109.7,612.1,10.47,36.94,"Descending"
"753",109.88,612,10.47,36.94,"Descending"
"754",110.05,611.4,10.44,36.95,"Descending"
"755",110.2,610.8,10.48,36.95,"Descending"
"756",110.4,610.4,10.47,36.96,"Descending"
"757",110.61,610.4,10.49,36.96,"Descending"
"758",110.78,608.8,10.48,36.97,"Descending"
"759",110.96,608.8,10.45,36.97,"Descending"
"760",111.12,608.4,10.49,36.98,"Descending"
"761",111.28,608.5,10.5,36.98,"Descending"
"762",111.47,607.9,10.49,36.99,"Descending"
"763",111.62,606.9,10.49,36.99,"Descending"
"764",111.91,605.8,10.48,37,"Descending"
"765",112.27,604.3,10.47,37.01,"Descending"
"766",112.55,602.5,10.46,37.01,"Descending"
"767",112.73,602.8,10.47,37.02,"Descending"
"768",112.88,601,10.46,37.03,"Descending"
"769",112.95,602.6,10.5,37.03,"Descending"
"770",113.02,602.4,10.49,37.03,"Descending"
"771",113.25,602.1,10.51,37.04,"Descending"
"772",113.33,601.6,10.5,37.04,"Descending"
"773",113.43,601.6,10.51,37.04,"Descending"
"774",113.52,601.4,10.52,37.05,"Descending"
"775",113.68,599.3,10.52,37.06,"Descending"
"776",113.86,598.8,10.53,37.06,"Descending"
"777",114.04,597.9,10.52,37.06,"Descending"
"778",114.22,597.3,10.53,37.07,"Descending"
"779",114.43,596.6,10.51,37.08,"Descending"
"780",114.64,595.6,10.52,37.08,"Descending"
"781",114.85,596,10.52,37.09,"Descending"
"782",114.99,593.9,10.49,37.1,"Descending"
"783",115.18,591.4,10.55,37.1,"Descending"
"784",115.4,590.4,10.58,37.1,"Descending"
"785",115.67,588.9,10.49,37.11,"Descending"
"786",115.98,589.6,10.52,37.12,"Descending"
"787",116.23,588.1,10.58,37.12,"Descending"
"788",116.46,585.5,10.58,37.13,"Descending"
"789",116.68,585.8,10.59,37.14,"Descending"
"790",116.92,585.2,10.59,37.15,"Descending"
"791",117.12,584.7,10.59,37.15,"Descending"
"792",117.37,583.4,10.53,37.16,"Descending"
"793",117.64,583.2,10.51,37.16,"Descending"
"794",117.85,582,10.57,37.17,"Descending"
"795",118.01,581.3,10.59,37.18,"Descending"
"796",118.26,580.2,10.57,37.19,"Descending"
"797",118.51,578.9,10.6,37.19,"Descending"
"798",118.74,579.4,10.61,37.2,"Descending"
"799",118.96,579.1,10.61,37.21,"Descending"
"800",119.2,578.3,10.61,37.21,"Descending"
"801",119.43,577.8,10.62,37.22,"Descending"
"802",119.66,577.1,10.63,37.23,"Descending"
"803",119.83,576.9,10.61,37.23,"Descending"
"804",120.1,577.1,10.6,37.24,"Descending"
"805",120.36,576.5,10.62,37.25,"Descending"
"806",120.64,575.7,10.64,37.26,"Descending"
"807",120.95,575.2,10.62,37.26,"Descending"
"808",121.35,575.3,10.57,37.27,"Descending"
"809",121.77,574.7,10.62,37.28,"Descending"
"810",122.17,575.2,10.64,37.29,"Descending"
"811",122.48,575.1,10.62,37.3,"Descending"
"812",122.76,575.4,10.64,37.31,"Descending"
"813",122.9,575.4,10.65,37.32,"Descending"
"814",122.9,575.5,10.65,37.33,"Descending"
"815",122.92,575.5,10.66,37.33,"Descending"
"816",123.15,575.7,10.65,37.34,"Descending"
"817",123.41,575.6,10.64,37.35,"Descending"
"818",123.66,575.8,10.62,37.35,"Descending"
"819",123.89,576.6,10.61,37.36,"Descending"
"820",124.17,576.9,10.61,37.37,"Descending"
"821",124.35,577.5,10.63,37.37,"Descending"
"822",124.56,577.6,10.62,37.38,"Descending"
"823",124.8,578.2,10.63,37.38,"Descending"
"824",125.07,578.8,10.64,37.39,"Descending"
"825",125.33,580.2,10.65,37.4,"Descending"
"826",125.57,580.6,10.63,37.4,"Descending"
"827",125.79,581,10.63,37.41,"Descending"
"828",126.05,586.8,10.65,37.42,"Descending"
"829",126.31,609.1,10.69,37.43,"Descending"
"830",126.56,736,10.79,37.43,"Descending"
"831",126.78,2051,11.07,37.43,"Descending"
"832",127.04,3503,11.23,37.44,"Descending"
"833",127.33,3404,11.32,37.45,"Descending"
"834",127.59,3524,11.4,37.46,"Descending"
"835",127.74,3533,11.43,37.47,"Descending"
"836",127.88,3400,11.42,37.48,"Descending"
"837",127.99,3312,11.42,37.49,"Descending"
"838",128.09,3402,11.44,37.5,"Descending"
"839",128.2,3478,11.45,37.51,"Descending"
"840",128.3,3545,11.46,37.51,"Descending"
"841",128.38,3547,11.46,37.52,"Descending"
"842",128.48,3591,11.48,37.52,"Descending"
"843",128.58,3557,11.49,37.53,"Descending"
"844",128.67,3558,11.5,37.54,"Descending"
"845",128.76,3534,11.51,37.54,"Descending"
"846",128.84,3527,11.52,37.54,"Descending"
"847",128.91,3558,11.53,37.55,"Descending"
"848",128.99,3588,11.52,37.56,"Descending"
"849",129.08,3607,11.54,37.56,"Descending"
"850",129.16,3606,11.53,37.56,"Descending"
"851",129.23,3595,11.54,37.57,"Descending"
"852",129.34,3609,11.54,37.57,"Descending"
"853",129.43,3618,11.55,37.57,"Descending"
"854",129.52,3615,11.55,37.57,"Descending"
"855",129.64,3620,11.55,37.58,"Descending"
"856",129.77,3629,11.55,37.58,"Descending"
"857",129.88,3629,11.56,37.59,"Descending"
"858",129.98,3630,11.56,37.59,"Descending"
"859",130.08,3631,11.57,37.59,"Descending"
"860",130.2,3630,11.56,37.6,"Descending"
"861",130.33,3626,11.57,37.6,"Descending"
"862",130.46,3629,11.57,37.61,"Descending"
"863",130.57,3630,11.57,37.61,"Descending"
"864",130.71,3631,11.57,37.61,"Descending"
"865",130.84,3631,11.58,37.62,"Descending"
"866",130.97,3633,11.58,37.62,"Descending"
"867",131.09,3631,11.58,37.63,"Descending"
"868",131.2,3632,11.58,37.63,"Descending"
"869",131.32,3631,11.57,37.63,"Descending"
"870",131.43,3632,11.57,37.63,"Descending"
"871",131.57,3633,11.57,37.64,"Descending"
"872",131.83,3634,11.58,37.64,"Descending"
"873",132.14,3635,11.58,37.65,"Descending"
"874",132.4,3634,11.58,37.65,"Descending"
"875",132.66,3636,11.58,37.65,"Descending"
"876",132.84,3636,11.58,37.66,"Descending"
"877",133.07,3637,11.59,37.66,"Descending"
"878",133.23,3637,11.58,37.67,"Descending"
"879",133.35,3636,11.58,37.68,"Descending"
"880",133.48,3637,11.59,37.68,"Descending"
"881",133.61,3636,11.59,37.69,"Descending"
"882",133.78,3637,11.59,37.69,"Descending"
"883",133.95,3638,11.59,37.7,"Descending"
"884",134.1,3638,11.59,37.7,"Descending"
"885",134.22,3638,11.59,37.71,"Descending"
"886",134.41,3638,11.59,37.71,"Descending"
"887",134.55,3639,11.59,37.71,"Descending"
"888",134.7,3639,11.59,37.72,"Descending"
"889",134.88,3639,11.59,37.72,"Descending"
"890",135.02,3640,11.58,37.73,"Descending"
"891",135.15,3639,11.6,37.73,"Descending"
"892",135.31,3641,11.59,37.74,"Descending"
"893",135.44,3641,11.6,37.74,"Descending"
"894",135.57,3640,11.59,37.75,"Descending"
"895",135.71,3640,11.59,37.75,"Descending"
"896",135.8,3640,11.6,37.75,"Descending"
"897",135.89,3642,11.59,37.76,"Descending"
"898",135.98,3642,11.6,37.76,"Descending"
"899",136.07,3640,11.6,37.77,"Descending"
"900",136.16,3641,11.59,37.77,"Descending"
"901",136.24,3641,11.6,37.77,"Descending"
"902",136.32,3641,11.59,37.78,"Descending"
"903",136.39,3641,11.59,37.78,"Descending"
"904",136.47,3642,11.6,37.78,"Descending"
"905",136.55,3641,11.6,37.79,"Descending"
"906",136.63,3641,11.6,37.79,"Descending"
"907",136.71,3641,11.6,37.79,"Descending"
"908",136.78,3641,11.59,37.79,"Descending"
"909",136.98,3642,11.59,37.8,"Descending"
"910",137.21,3644,11.59,37.8,"Descending"
"911",137.42,3644,11.59,37.81,"Descending"
"912",137.49,3643,11.6,37.81,"Descending"
"913",137.68,3644,11.59,37.82,"Descending"
"914",137.89,3644,11.59,37.82,"Descending"
"915",138.13,3644,11.59,37.83,"Descending"
"916",138.34,3644,11.59,37.83,"Descending"
"917",138.53,3645,11.59,37.84,"Descending"
"918",138.67,3645,11.6,37.84,"Descending"
"919",138.8,3645,11.59,37.84,"Descending"
"920",138.93,3645,11.6,37.85,"Descending"
"921",139.03,3647,11.6,37.86,"Descending"
"922",139.12,3646,11.6,37.86,"Descending"
"923",139.21,3646,11.61,37.86,"Descending"
"924",139.32,3646,11.6,37.87,"Descending"
"925",139.41,3647,11.6,37.87,"Descending"
"926",139.5,3644,11.6,37.87,"Descending"
"927",139.61,3647,11.6,37.88,"Descending"
"928",139.69,3647,11.59,37.88,"Descending"
"929",139.79,3646,11.6,37.88,"Descending"
"930",139.9,3647,11.6,37.89,"Descending"
"931",140.02,3647,11.6,37.89,"Descending"
"932",140.15,3647,11.6,37.9,"Descending"
"933",140.26,3648,11.6,37.9,"Descending"
"934",140.42,3648,11.6,37.9,"Descending"
"935",140.5,3648,11.6,37.91,"Descending"
"936",140.56,3648,11.6,37.91,"Descending"
"937",140.63,3648,11.6,37.91,"Descending"
"938",140.71,3647,11.6,37.92,"Descending"
"939",140.81,3648,11.6,37.92,"Descending"
"940",140.93,3648,11.6,37.92,"Descending"
"941",141.06,3648,11.6,37.93,"Descending"
"942",141.21,3649,11.6,37.93,"Descending"
"943",141.35,3649,11.6,37.94,"Descending"
"944",141.46,3650,11.6,37.94,"Descending"
"945",141.55,3650,11.6,37.94,"Descending"
"946",141.64,3650,11.6,37.94,"Descending"
"947",141.71,3650,11.61,37.95,"Descending"
"948",141.8,3649,11.6,37.95,"Descending"
"949",141.95,3650,11.6,37.96,"Descending"
"950",142.17,3651,11.6,37.96,"Descending"
"951",142.36,3651,11.6,37.97,"Descending"
"952",142.52,3652,11.6,37.97,"Descending"
"953",142.68,3651,11.6,37.97,"Descending"
"954",142.75,3652,11.6,37.98,"Descending"
"955",142.87,3652,11.59,37.98,"Descending"
"956",143,3652,11.6,37.98,"Descending"
"957",143.14,3653,11.6,37.99,"Descending"
"958",143.3,3652,11.6,37.99,"Descending"
"959",143.46,3652,11.6,38,"Descending"
"960",143.55,3653,11.6,38,"Descending"
"961",143.66,3653,11.6,38,"Descending"
"962",143.78,3653,11.6,38.01,"Descending"
"963",143.94,3654,11.6,38.01,"Descending"
"964",144.09,3654,11.6,38.01,"Descending"
"965",144.26,3654,11.58,38.02,"Descending"
"966",144.37,3654,11.6,38.02,"Descending"
"967",144.5,3655,11.59,38.03,"Descending"
"968",144.61,3656,11.6,38.03,"Descending"
"969",144.75,3655,11.6,38.04,"Descending"
"970",144.87,3655,11.6,38.04,"Descending"
"971",145.05,3653,11.6,38.05,"Descending"
"972",145.21,3654,11.6,38.05,"Descending"
"973",145.36,3655,11.6,38.06,"Descending"
"974",145.48,3656,11.6,38.06,"Descending"
"975",145.64,3657,11.6,38.06,"Descending"
"976",145.76,3656,11.6,38.07,"Descending"
"977",145.9,3657,11.6,38.07,"Descending"
"978",146.03,3656,11.61,38.08,"Descending"
"979",146.19,3656,11.6,38.08,"Descending"
"980",146.32,3657,11.6,38.08,"Descending"
"981",146.48,3657,11.61,38.09,"Descending"
"982",146.63,3658,11.61,38.09,"Descending"
"983",146.81,3658,11.6,38.1,"Descending"
"984",147.08,3657,11.6,38.11,"Descending"
"985",147.26,3658,11.61,38.11,"Descending"
"986",147.45,3660,11.6,38.11,"Descending"
"987",147.65,3660,11.61,38.12,"Descending"
"988",147.82,3658,11.6,38.13,"Descending"
"989",147.97,3658,11.6,38.13,"Descending"
"990",148.14,3660,11.6,38.13,"Descending"
"991",148.32,3659,11.6,38.14,"Descending"
"992",148.47,3659,11.6,38.15,"Descending"
"993",148.64,3660,11.6,38.15,"Descending"
"994",148.81,3661,11.6,38.16,"Descending"
"995",148.98,3661,11.6,38.16,"Descending"
"996",149.18,3660,11.6,38.17,"Descending"
"997",149.38,3661,11.6,38.17,"Descending"
"998",149.62,3662,11.6,38.18,"Descending"
"999",149.86,3662,11.6,38.18,"Descending"
"1000",150.1,3661,11.6,38.19,"Descending"
"1001",150.32,3663,11.6,38.2,"Descending"
"1002",150.54,3664,11.6,38.2,"Descending"
"1003",150.73,3663,11.6,38.21,"Descending"
"1004",150.93,3663,11.59,38.21,"Descending"
"1005",151.11,3665,11.6,38.22,"Descending"
"1006",151.27,3664,11.59,38.22,"Descending"
"1007",151.42,3664,11.59,38.23,"Descending"
"1008",151.62,3664,11.6,38.24,"Descending"
"1009",151.81,3664,11.6,38.24,"Descending"
"1010",152.11,3666,11.6,38.25,"Descending"
"1011",152.35,3666,11.61,38.25,"Descending"
"1012",152.52,3666,11.6,38.26,"Descending"
"1013",152.69,3666,11.6,38.27,"Descending"
"1014",152.78,3666,11.6,38.27,"Descending"
"1015",152.91,3667,11.6,38.28,"Descending"
"1016",153.03,3666,11.6,38.28,"Descending"
"1017",153.15,3667,11.6,38.29,"Descending"
"1018",153.28,3667,11.6,38.29,"Descending"
"1019",153.38,3668,11.6,38.3,"Descending"
"1020",153.5,3667,11.6,38.3,"Descending"
"1021",153.63,3668,11.6,38.31,"Descending"
"1022",153.76,3668,11.6,38.31,"Descending"
"1023",153.89,3668,11.6,38.32,"Descending"
"1024",154.04,3668,11.6,38.32,"Descending"
"1025",154.17,3668,11.6,38.32,"Descending"
"1026",154.31,3669,11.6,38.33,"Descending"
"1027",154.47,3668,11.61,38.33,"Descending"
"1028",154.6,3668,11.6,38.34,"Descending"
"1029",154.74,3669,11.6,38.34,"Descending"
"1030",154.85,3669,11.6,38.35,"Descending"
"1031",154.95,3669,11.6,38.35,"Descending"
"1032",155.04,3669,11.6,38.36,"Descending"
"1033",155.17,3669,11.6,38.36,"Descending"
"1034",155.3,3670,11.6,38.36,"Descending"
"1035",155.45,3669,11.6,38.37,"Descending"
"1036",155.66,3670,11.59,38.37,"Descending"
"1037",155.93,3671,11.59,38.38,"Descending"
"1038",156.22,3672,11.59,38.38,"Descending"
"1039",156.5,3672,11.59,38.39,"Descending"
"1040",156.75,3674,11.59,38.39,"Descending"
"1041",156.98,3673,11.6,38.4,"Descending"
"1042",157.21,3673,11.59,38.41,"Descending"
"1043",157.4,3673,11.59,38.42,"Descending"
"1044",157.57,3675,11.6,38.42,"Descending"
"1045",157.7,3672,11.59,38.42,"Descending"
"1046",157.83,3673,11.6,38.43,"Descending"
"1047",157.96,3672,11.6,38.44,"Descending"
"1048",158.07,3674,11.6,38.44,"Descending"
"1049",158.19,3674,11.6,38.44,"Descending"
"1050",158.29,3676,11.6,38.45,"Descending"
"1051",158.41,3674,11.6,38.45,"Descending"
"1052",158.59,3675,11.6,38.46,"Descending"
"1053",158.8,3674,11.6,38.46,"Descending"
"1054",159.04,3675,11.59,38.47,"Descending"
"1055",159.28,3674,11.6,38.47,"Descending"
"1056",159.42,3676,11.59,38.48,"Descending"
"1057",159.56,3676,11.6,38.49,"Descending"
"1058",159.72,3677,11.6,38.49,"Descending"
"1059",159.85,3677,11.6,38.5,"Descending"
"1060",160.02,3677,11.6,38.5,"Descending"
"1061",160.22,3677,11.6,38.5,"Descending"
"1062",160.43,3678,11.59,38.51,"Descending"
"1063",160.62,3679,11.6,38.52,"Descending"
"1064",160.83,3679,11.6,38.52,"Descending"
"1065",161.05,3679,11.6,38.53,"Descending"
"1066",161.29,3680,11.59,38.53,"Descending"
"1067",161.57,3679,11.6,38.54,"Descending"
"1068",161.82,3679,11.6,38.54,"Descending"
"1069",162.06,3679,11.6,38.55,"Descending"
"1070",162.25,3680,11.6,38.55,"Descending"
"1071",162.39,3678,11.6,38.56,"Descending"
"1072",162.39,3679,11.6,38.57,"Descending"
"1073",162.56,3681,11.6,38.57,"Descending"
"1074",162.69,3680,11.6,38.58,"Descending"
"1075",162.79,3685,11.6,38.58,"Descending"
"1076",162.95,3689,11.6,38.59,"Descending"
"1077",163.13,3681,11.6,38.59,"Descending"
"1078",163.3,3684,11.59,38.59,"Descending"
"1079",163.48,3683,11.59,38.6,"Descending"
"1080",163.63,3687,11.59,38.61,"Descending"
"1081",163.77,3685,11.59,38.61,"Descending"
"1082",163.93,3682,11.59,38.61,"Descending"
"1083",164.08,3684,11.59,38.62,"Descending"
"1084",164.23,3685,11.59,38.62,"Descending"
"1085",164.38,3689,11.59,38.63,"Descending"
"1086",164.54,3692,11.59,38.63,"Descending"
"1087",164.63,3692,11.6,38.63,"Descending"
"1088",164.77,3700,11.59,38.64,"Descending"
"1089",164.87,3699,11.59,38.64,"Descending"
"1090",165.04,3728,11.59,38.64,"Descending"
"1091",165.21,3793,11.59,38.65,"Descending"
"1092",165.49,3889,11.58,38.65,"Descending"
"1093",165.7,4410,11.56,38.66,"Descending"
"1094",165.92,5246,11.56,38.66,"Descending"
"1095",166.14,5328,11.56,38.67,"Descending"
"1096",166.38,5443,11.57,38.68,"Descending"
"1097",166.65,5701,11.57,38.69,"Descending"
"1098",166.91,5738,11.57,38.7,"Descending"
"1099",167.11,5783,11.58,38.71,"Descending"
"1100",167.38,5786,11.59,38.72,"Descending"
"1101",167.62,5770,11.6,38.73,"Descending"
"1102",167.77,5815,11.6,38.74,"Descending"
"1103",167.97,5815,11.61,38.75,"Descending"
"1104",168.17,5791,11.61,38.75,"Descending"
"1105",168.35,5821,11.61,38.76,"Descending"
"1106",168.54,5820,11.61,38.77,"Descending"
"1107",168.72,5822,11.62,38.77,"Descending"
"1108",168.98,5824,11.62,38.78,"Descending"
"1109",169.27,5827,11.62,38.79,"Descending"
"1110",169.63,5825,11.62,38.8,"Descending"
"1111",169.87,5836,11.6,38.81,"Descending"
"1112",170.02,5829,11.61,38.81,"Descending"
"1113",170.25,5829,11.61,38.82,"Descending"
"1114",170.47,5835,11.61,38.83,"Descending"
"1115",170.7,5836,11.61,38.83,"Descending"
"1116",171.03,5835,11.62,38.84,"Descending"
"1117",171.27,5835,11.61,38.85,"Descending"
"1118",171.52,5839,11.6,38.86,"Descending"
"1119",171.81,5837,11.6,38.86,"Descending"
"1120",172.04,5838,11.61,38.87,"Descending"
"1121",172.28,5835,11.59,38.88,"Descending"
"1122",172.43,5837,11.61,38.89,"Descending"
"1123",172.57,5845,11.61,38.89,"Descending"
"1124",172.7,5833,11.61,38.9,"Descending"
"1125",172.79,5843,11.62,38.91,"Descending"
"1126",172.82,5842,11.61,38.91,"Descending"
"1127",172.85,5838,11.62,38.91,"Descending"
"1128",172.9,5841,11.62,38.91,"Descending"
"1129",173.02,5838,11.62,38.92,"Descending"
"1130",173.2,5842,11.62,38.93,"Descending"
"1131",173.39,5838,11.62,38.93,"Descending"
