"","depth_m","cond_uscm","pH","temp_C","direction"
"2734",62.01,471.7,6.96,34.79,"Ascending"
"2735",61.54,471.9,6.96,34.79,"Ascending"
"2736",61.05,471.7,6.96,34.77,"Ascending"
"2737",60.53,472,6.96,34.77,"Ascending"
"2738",59.84,472.1,6.96,34.75,"Ascending"
"2739",59.77,472,6.95,34.75,"Ascending"
"2740",59.55,472,6.95,34.74,"Ascending"
"2741",59.58,471.9,6.95,34.74,"Ascending"
"2742",59.63,471.9,6.95,34.73,"Ascending"
"2743",59.68,472,6.95,34.72,"Ascending"
"2744",59.71,472,6.95,34.72,"Ascending"
"2745",59.75,472,6.95,34.72,"Ascending"
"2746",59.77,472,6.95,34.72,"Ascending"
"2747",59.75,472,6.95,34.72,"Ascending"
"2748",59.73,472,6.95,34.71,"Ascending"
"2749",59.7,472,6.95,34.71,"Ascending"
"2750",59.68,472,6.95,34.71,"Ascending"
"2751",59.65,472,6.95,34.7,"Ascending"
"2752",59.46,472.1,6.94,34.7,"Ascending"
"2753",58.78,472.3,6.95,34.69,"Ascending"
"2754",58.47,472.2,6.95,34.69,"Ascending"
"2755",57.83,472.7,6.95,34.68,"Ascending"
"2756",57.2,472.8,6.95,34.67,"Ascending"
"2757",56.37,473.4,6.94,34.66,"Ascending"
"2758",55.74,473.6,6.94,34.65,"Ascending"
"2759",54.99,473.9,6.94,34.64,"Ascending"
"2760",54.15,474.5,6.94,34.62,"Ascending"
"2761",53.81,474.9,6.94,34.62,"Ascending"
"2762",53.25,475.1,6.94,34.6,"Ascending"
"2763",52.73,475.5,6.94,34.6,"Ascending"
"2764",52.19,476.6,6.94,34.58,"Ascending"
"2765",51.43,476.5,6.94,34.57,"Ascending"
"2766",50.81,476.8,6.93,34.56,"Ascending"
"2767",50.29,477,6.94,34.55,"Ascending"
"2768",49.84,477.3,6.94,34.54,"Ascending"
"2769",49.76,477.6,6.93,34.53,"Ascending"
"2770",49.62,477.5,6.93,34.52,"Ascending"
"2771",49.4,477.6,6.93,34.52,"Ascending"
"2772",48.99,477.9,6.93,34.51,"Ascending"
"2773",48.97,477.8,6.93,34.49,"Ascending"
"2774",48.67,478.4,6.93,34.49,"Ascending"
"2775",48.09,478.7,6.93,34.48,"Ascending"
"2776",47.96,478.4,6.93,34.48,"Ascending"
"2777",47.41,479.3,6.93,34.46,"Ascending"
"2778",46.84,479.2,6.93,34.45,"Ascending"
"2779",46.61,479.3,6.93,34.45,"Ascending"
"2780",45.99,479.6,6.93,34.44,"Ascending"
"2781",45.34,479.8,6.93,34.43,"Ascending"
"2782",44.75,480.1,6.93,34.42,"Ascending"
"2783",44.19,480.3,6.93,34.41,"Ascending"
"2784",44.01,479.7,6.93,34.4,"Ascending"
"2785",43.37,480.3,6.93,34.39,"Ascending"
"2786",42.85,480,6.93,34.38,"Ascending"
"2787",42.75,480.2,6.93,34.37,"Ascending"
"2788",42.04,480.6,6.93,34.36,"Ascending"
"2789",41.74,480.1,6.93,34.36,"Ascending"
"2790",41.28,480.7,6.92,34.35,"Ascending"
"2791",40.6,480.4,6.92,34.34,"Ascending"
"2792",40.03,479.9,6.92,34.33,"Ascending"
"2793",39.25,480.5,6.92,34.31,"Ascending"
"2794",38.66,480.5,6.92,34.31,"Ascending"
"2795",38.11,480.5,6.92,34.3,"Ascending"
"2796",37.4,480.4,6.92,34.29,"Ascending"
"2797",36.83,480.1,6.92,34.28,"Ascending"
"2798",36.09,480.2,6.92,34.27,"Ascending"
"2799",35.54,479.7,6.92,34.26,"Ascending"
"2800",35.08,479.6,6.92,34.25,"Ascending"
"2801",34.95,479,6.92,34.25,"Ascending"
"2802",34.75,479.1,6.92,34.24,"Ascending"
"2803",34.09,479.6,6.92,34.23,"Ascending"
"2804",33.52,478.7,6.92,34.22,"Ascending"
"2805",33.46,478.2,6.92,34.22,"Ascending"
"2806",33.42,478.2,6.92,34.21,"Ascending"
"2807",33.43,478.3,6.92,34.21,"Ascending"
"2808",33.39,478.2,6.92,34.21,"Ascending"
"2809",33.38,478.3,6.92,34.21,"Ascending"
"2810",33.32,478.3,6.92,34.2,"Ascending"
"2811",33.1,478.3,6.91,34.2,"Ascending"
"2812",32.35,478.6,6.91,34.19,"Ascending"
"2813",32,477.2,6.91,34.19,"Ascending"
"2814",31.26,477.6,6.91,34.18,"Ascending"
"2815",30.77,475.9,6.91,34.17,"Ascending"
"2816",30.2,476,6.91,34.17,"Ascending"
"2817",29.41,474.4,6.91,34.16,"Ascending"
"2818",29.34,474,6.91,34.15,"Ascending"
"2819",28.66,473,6.91,34.15,"Ascending"
"2820",28,470.7,6.91,34.14,"Ascending"
"2821",27.79,470.2,6.91,34.14,"Ascending"
"2822",27.12,469.3,6.91,34.13,"Ascending"
"2823",26.5,466.3,6.91,34.13,"Ascending"
"2824",26.28,465,6.9,34.13,"Ascending"
"2825",25.57,462.6,6.9,34.12,"Ascending"
"2826",25.39,461.2,6.91,34.12,"Ascending"
"2827",24.64,459.9,6.91,34.11,"Ascending"
"2828",24.22,457.7,6.91,34.11,"Ascending"
"2829",23.72,456.5,6.91,34.11,"Ascending"
"2830",23.5,454.5,6.91,34.1,"Ascending"
"2831",23.34,455,6.9,34.1,"Ascending"
"2832",23.15,453.1,6.9,34.1,"Ascending"
"2833",23.13,453.3,6.9,34.1,"Ascending"
"2834",23.14,453.1,6.9,34.1,"Ascending"
"2835",23.14,453,6.9,34.1,"Ascending"
"2836",23.15,453.7,6.9,34.1,"Ascending"
"2837",23.15,453.3,6.9,34.1,"Ascending"
"2838",23.16,453.3,6.9,34.1,"Ascending"
"2839",23.16,453.2,6.9,34.1,"Ascending"
"2840",23.17,453.4,6.9,34.1,"Ascending"
"2841",23.17,453.2,6.9,34.1,"Ascending"
"2842",23.14,453.2,6.9,34.1,"Ascending"
"2843",23.15,453.1,6.9,34.1,"Ascending"
"2844",22.97,452.8,6.9,34.1,"Ascending"
"2845",22.25,450.8,6.9,34.09,"Ascending"
"2846",21.81,447.6,6.9,34.09,"Ascending"
"2847",21.6,447,6.9,34.09,"Ascending"
"2848",21.16,444.3,6.9,34.08,"Ascending"
"2849",20.96,442.4,6.89,34.08,"Ascending"
"2850",20.71,441.7,6.89,34.08,"Ascending"
"2851",20.1,438.2,6.89,34.08,"Ascending"
"2852",19.58,433.9,6.89,34.07,"Ascending"
"2853",19.58,431.8,6.89,34.08,"Ascending"
"2854",18.96,430.3,6.89,34.07,"Ascending"
"2855",18.38,424.6,6.89,34.07,"Ascending"
"2856",18.29,421.1,6.89,34.07,"Ascending"
"2857",17.89,420.7,6.89,34.07,"Ascending"
"2858",17.4,416.9,6.89,34.07,"Ascending"
"2859",16.83,414.2,6.89,34.06,"Ascending"
"2860",16.63,412.7,6.89,34.06,"Ascending"
"2861",16.05,410.4,6.89,34.06,"Ascending"
"2862",15.68,408,6.89,34.05,"Ascending"
"2863",15.29,408,6.89,34.06,"Ascending"
"2864",14.55,405.5,6.89,34.05,"Ascending"
"2865",14.46,404.5,6.89,34.05,"Ascending"
"2866",14.07,404.8,6.89,34.05,"Ascending"
"2867",13.41,403.5,6.89,34.05,"Ascending"
"2868",13.28,402.2,6.88,34.05,"Ascending"
"2869",13.28,402.3,6.88,34.05,"Ascending"
"2870",12.82,402,6.88,34.05,"Ascending"
"2871",12.67,402.1,6.88,34.05,"Ascending"
"2872",12.35,401.2,6.88,34.05,"Ascending"
"2873",12.2,402.1,6.88,34.05,"Ascending"
"2874",12.11,401.3,6.88,34.05,"Ascending"
"2875",12.11,401.5,6.88,34.05,"Ascending"
"2876",12.12,401.9,6.88,34.05,"Ascending"
"2877",12.14,401.6,6.88,34.06,"Ascending"
"2878",12.13,401.4,6.88,34.06,"Ascending"
"2879",12.13,401.5,6.88,34.06,"Ascending"
"2880",12.12,401.7,6.88,34.06,"Ascending"
"2881",11.74,401.5,6.88,34.06,"Ascending"
"2882",10.85,401.1,6.88,34.05,"Ascending"
"2883",10.34,400.5,6.88,34.05,"Ascending"
"2884",10.19,399.7,6.88,34.05,"Ascending"
"2885",10.2,399.5,6.88,34.05,"Ascending"
"2886",10.05,399.7,6.88,34.05,"Ascending"
"2887",9.54,399.5,6.88,34.05,"Ascending"
"2888",9.14,398.8,6.87,34.05,"Ascending"
"2889",8.92,397.7,6.87,34.05,"Ascending"
"2890",8.66,397.8,6.87,34.05,"Ascending"
"2891",7.95,396.5,6.87,34.04,"Ascending"
"2892",7.31,394,6.87,34.04,"Ascending"
"2893",6.77,392.2,6.87,34.04,"Ascending"
"2894",6.12,389.9,6.87,34.03,"Ascending"
"2895",5.61,387.5,6.87,34.03,"Ascending"
"2896",5.12,385.1,6.87,34.03,"Ascending"
"2897",4.97,383.8,6.87,34.03,"Ascending"
"2898",4.9,383.9,6.87,34.03,"Ascending"
"2899",4.83,383.4,6.87,34.03,"Ascending"
"2900",4.56,382.5,6.87,34.03,"Ascending"
"2901",3.92,380.8,6.87,34.03,"Ascending"
"2902",3.32,378.6,6.87,34.02,"Ascending"
"2903",2.8,377.6,6.87,34.02,"Ascending"
"2904",2.3,376.7,6.86,34.01,"Ascending"
"2905",1.79,376,6.87,33.99,"Ascending"
"2906",1.32,376.7,6.87,33.98,"Ascending"
"2907",0.9,376.4,6.92,33.95,"Ascending"
"2908",0.52,376.4,6.87,33.92,"Ascending"
"2909",0.03,376.8,6.86,33.89,"Ascending"
